,50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
809,,,,,,,,,,,,,,,,,,1.377301,,,,,,,,,,,,,,01cc2ebe-86d5-4441-b3fe-228eac2e374e,2785,,"[89.9, 67.5]",3895086,59,,,,-2.3774679,,Right Foot,,,,"[80.3, 58.3]",,Ground Pass,,13.296617,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,From Kick Off,Jeremie Frimpong,32712.0,Right Wing Back,111,Bayer Leverkusen,904,['2f974e45-2ab3-48b7-bdbd-1f74841a1168'],10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:10.863,Pass,
810,,,,,,,,,,,,,,,,,,0.851825,,,,,,,,,,,,,,087ed4be-b2fb-4f56-8d34-ce1d5571bc66,2788,,"[80.7, 53.9]",3895086,59,,,,-1.5304142,,Right Foot,,,,"[81.1, 44.0]",,Ground Pass,,9.908077,,,,Granit Xhaka,3500.0,,,,,,2,From Kick Off,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,111,Bayer Leverkusen,904,['1c0a3ac2-62a7-4024-9977-8ebbb9e1efa7'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:13.193,Pass,
811,,,,,,,,,,,,,,,,,,0.879898,,,,,,,,,,,,,,b75d6925-8aaa-46ed-b168-f2593655d9c6,2790,,"[81.1, 44.0]",3895086,59,,,,2.6471856,,Left Foot,,,,"[68.3, 50.9]",,Ground Pass,,14.541321,,,,Jonathan Tah,8221.0,,,,,,2,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,111,Bayer Leverkusen,904,['1ef75381-a065-40a8-b8eb-65d725d00a02'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:14.045,Pass,
812,,,,,,,,,,,,,,,,,,1.62795,,,,,,,,,,,,,,6dad3215-0a7e-427c-bf79-90a451764efd,2793,,"[64.2, 42.7]",3895086,59,,,,-1.1531211,,Left Foot,,,,"[71.7, 25.8]",,Ground Pass,,18.489456,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Kick Off,Jonathan Tah,8221.0,Center Back,111,Bayer Leverkusen,904,['95eeebbb-e654-4060-958e-71e604c0397a'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:16.195,Pass,
813,,,,,,,,,,,,,,,,,,0.959677,,,,,,,,,,,,,,e4d13c85-eec1-4384-86de-b1d505447800,2796,,"[70.8, 23.5]",3895086,59,,,,-0.0732023,,Right Foot,,,,"[85.8, 22.4]",,Ground Pass,,15.040279,,,,Florian Wirtz,40724.0,,,,,,2,From Kick Off,Edmond Fayçal Tapsoba,30606.0,Left Center Back,111,Bayer Leverkusen,904,['942346a5-30fe-4339-a886-8e0701999f89'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:19.038,Pass,
814,,,,,,,,,,,,,,,,,,0.992299,,,,,,,,,,,,,,7f0abeb2-d68a-40a9-9f37-e00cefb3fc2a,2800,,"[80.3, 22.4]",3895086,59,,,,-2.566948,,Right Foot,,,,"[68.1, 14.5]",,Low Pass,,14.534442,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Kick Off,Florian Wirtz,40724.0,Left Attacking Midfield,111,Bayer Leverkusen,904,['c8877751-622b-49ca-968b-2751db731c62'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:21.717,Pass,
815,,,,,,,,,,,,,,,,,,1.762357,,,,,,,,,,,,,,4a2b7c63-97a8-4f31-8d89-17140701b314,2803,,"[63.8, 14.1]",3895086,59,,,,1.5314078,,Right Foot,,,,"[64.6, 34.4]",,Ground Pass,,20.315758,,,,Jonathan Tah,8221.0,,,,,,2,From Kick Off,Edmond Fayçal Tapsoba,30606.0,Left Center Back,111,Bayer Leverkusen,904,['babc2563-67e3-4796-bf21-f75c37eb7ed5'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:24.353,Pass,
816,,,,,,,,,,,,,,,,,,0.888045,,,,,,,,,,,,,,0807373c-62ef-4d47-998b-d3789d763beb,2806,,"[75.8, 41.9]",3895086,59,,,,0.4008886,,Right Foot,,,,"[90.9, 48.3]",,Ground Pass,,16.400305,,,,Jonas Hofmann,8804.0,,,,,,2,From Kick Off,Jonathan Tah,8221.0,Center Back,111,Bayer Leverkusen,904,['cefe8ee4-22a9-4025-b3b8-cc04aa93f7c7'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:29.236,Pass,
817,,,,,,,,,,,,,,,,,,2.030676,,,,,,,,,,,,,,5c170c6e-f5af-4d0d-8912-762fd836f722,2809,,"[92.0, 48.5]",3895086,59,,,,2.5560231,,Right Foot,,,,"[73.0, 61.1]",,Ground Pass,,22.798246,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,From Kick Off,Jonas Hofmann,8804.0,Right Attacking Midfield,111,Bayer Leverkusen,904,['fe82bb52-8447-4eb4-a498-a3a4f28beb7b'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:30.124,Pass,
818,,,,,,,,,,,,,,,,,,0.896308,,,,,,,,,,,,,,e6c519e7-14b9-4438-9a12-e0130ba1950e,2812,,"[72.6, 57.1]",3895086,59,,,,-1.2084953,,Right Foot,,,,"[77.3, 44.7]",,Ground Pass,,13.260844,,,,Granit Xhaka,3500.0,,,,,,2,From Kick Off,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,111,Bayer Leverkusen,904,['b6527e49-2894-4dc3-b839-5f9c246c52fc'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:33.861,Pass,
819,,,,,,,,,,,,,,,,,,0.75151,,,,,,,,,,,,,,42cad49e-af96-47d3-b0b9-ddd4b7c5ee38,2816,,"[77.5, 53.0]",3895086,59,,,,2.992033,,Left Foot,,,,"[70.2, 54.1]",,Ground Pass,,7.3824115,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,111,Bayer Leverkusen,904,['96e3df34-5f7c-41de-89eb-b48612f1a8c4'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:37.116,Pass,
820,,,,,,,,,,,,,,,,,,1.309462,,,,,,,,,,,,,,08b36f8c-be78-416b-910a-0a01e45a84c6,2819,,"[70.2, 53.2]",3895086,59,,,,-1.3689498,,Right Foot,,,,"[75.5, 27.3]",,Ground Pass,,26.436716,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Kick Off,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,111,Bayer Leverkusen,904,['4f04758e-06ac-4dc2-8ed9-e753a00796f5'],38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:38.565,Pass,
821,,,,,,,,,,,,,,,,,,1.242608,,,,,,,,,,,,,,0594618c-cc86-4fc5-b83c-dc5578fff1ea,2822,,"[78.1, 23.1]",3895086,59,,,,-0.7370029,,Right Foot,,,,"[96.5, 6.4]",,Ground Pass,,24.848541,,,,Alejandro Grimaldo García,10336.0,,,,,,2,From Kick Off,Edmond Fayçal Tapsoba,30606.0,Left Center Back,111,Bayer Leverkusen,904,['43a51021-761c-47e5-9726-6cd346993b3e'],41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:41.242,Pass,
822,,,,,,,,,,,,,,,,,,0.950129,,,,,,,,,,,,,,d8434333-36c6-4360-8cb7-0d2f7c8a7d6d,2825,,"[96.9, 7.4]",3895086,59,,,,1.7016237,,Left Foot,,,,"[95.4, 18.8]",,Ground Pass,,11.4982605,,,,Victor Okoh Boniface,32289.0,,,,,,2,From Kick Off,Alejandro Grimaldo García,10336.0,Left Wing Back,111,Bayer Leverkusen,904,['c1605ac7-81b8-4b7d-a067-17e87d1203d9'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:43.379,Pass,
823,,,,,,,,,,,,,,,,,,0.991794,,,,,,,,,,,,,,99ab932c-9b0e-48fc-90c8-e6f71c232127,2829,,"[95.4, 19.2]",3895086,59,,,,-1.849096,,Right Foot,,,,"[91.6, 5.9]",,Ground Pass,,13.832209,,,,Alejandro Grimaldo García,10336.0,,,,,,2,From Kick Off,Victor Okoh Boniface,32289.0,Center Forward,111,Bayer Leverkusen,904,['3f7ede05-3364-4274-b0a5-6c1194fabdf8'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:44.367,Pass,
824,,,,,,,,,,,,,,,,,,0.137729,,,,,,,,,,,,,,da31eeea-1a96-44a1-8af4-938435dd01ad,2832,,"[92.0, 4.9]",3895086,59,,,,-0.17759617,,Left Foot,,,,"[95.9, 4.2]",,Ground Pass,,3.9623225,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,2,From Kick Off,Alejandro Grimaldo García,10336.0,Left Wing Back,111,Bayer Leverkusen,904,"['053d91a3-d624-4a4b-8b2d-00fa158099a3', '922a123e-7fda-4b63-850a-b872928a741f']",46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:46.333,Pass,
825,,,,,,,,,,,,,,,,,,2.256844,,,,,,,,,,,,,,f46c5b42-36c0-4c9c-8dd7-cb169da80f19,2835,,"[98.4, 0.1]",3895086,59,True,,,2.6620734,,,,,,"[80.9, 9.2]",,Low Pass,,19.724604,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Throw-in,2,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,112,Bayer Leverkusen,904,['7603b5df-6b4b-4fa8-8d77-1d6fa9fe3f5e'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:48.930,Pass,
826,,,,,,,,,,,,,,,,,,4.004241,,,,,,,,,,,,,,6c8977bf-7ac5-493e-ba1f-2ffbf8ac3677,2838,,"[75.5, 15.4]",3895086,59,,,,2.8283682,,Right Foot,,,,"[26.1, 31.4]",,Ground Pass,,51.926487,,,,Lukáš Hrádecký,8667.0,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,112,Bayer Leverkusen,904,['bf78f312-9b1b-48b2-876d-86867f0d4cec'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:53.992,Pass,
827,,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,,4a149645-68b9-4e39-bf97-96f960f1b3aa,2841,,"[27.6, 33.3]",3895086,59,,,,-0.81587654,,Right Foot,,,,"[43.5, 16.4]",,Ground Pass,,23.203878,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,112,Bayer Leverkusen,904,['5ebaa5bb-3c48-4059-9c8b-966fd4a7749f'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:58.796,Pass,
828,,,,,,,,,,,,,,,,,,0.728166,,,,,,,,,,,,,,ff6d8a06-9d13-478c-aba4-540a59fd76b5,2844,,"[53.9, 15.1]",3895086,60,,,,0.648332,,Right Foot,,,,"[63.8, 22.6]",,Ground Pass,,12.420145,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,112,Bayer Leverkusen,904,['827e571e-8821-454c-bf19-84facde0e143'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:03.996,Pass,
829,,,,,,,,,,,,,,,,,,1.927782,,,,,,,,,,,,,,00b4e401-eb7e-419d-8462-b3d33286bc97,2847,,"[59.3, 22.2]",3895086,60,,,,1.9686707,,Right Foot,,,,"[47.7, 49.8]",,Ground Pass,,29.938604,,,,Jonathan Tah,8221.0,,,,,,2,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,112,Bayer Leverkusen,904,['2ec391df-8415-4549-accb-f2826d694d03'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:05.551,Pass,
830,,,,,,,,,,,,,,,,,,0.851435,,,,,,,,,,,,,,47051c50-f096-46e7-9c0e-c93657fb2509,2850,,"[72.6, 51.9]",3895086,60,,,,-0.9022345,,Right Foot,,,,"[82.0, 40.0]",,Ground Pass,,15.164762,,,,Florian Wirtz,40724.0,,,,,,2,From Throw In,Jonathan Tah,8221.0,Center Back,112,Bayer Leverkusen,904,['0740c6f6-0674-4590-a092-02723011403e'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:12.767,Pass,
831,,,,,,,,,,,,,,,,,,1.407811,,,,,,,,,,,,,,0d351720-ab06-4c0d-bb9c-7a044bbd0067,2858,,"[34.5, 38.9]",3895086,60,,,,2.9772842,,Right Foot,,,,"[15.2, 42.1]",,Ground Pass,,19.563486,,,,Patrick Mainka,10303.0,,,,,,2,Regular Play,Nikola Dovedan,9201.0,Center Attacking Midfield,113,FC Heidenheim,201,['2b12466c-dfd4-422b-8e9f-ee4f31529b30'],16,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:15:16.818,Pass,
832,,,,,,,,,,,,,,,,,,1.871469,,,,,,,,,,,,,,d3f79cd0-508c-430d-bf45-dddeafa6ec2a,2861,,"[13.7, 48.5]",3895086,60,,,,0.26166603,,Right Foot,,,,"[48.8, 57.9]",,High Pass,,36.336895,,,,Eren Sami Dinkçi,67007.0,,,,,,2,Regular Play,Patrick Mainka,10303.0,Right Center Back,113,FC Heidenheim,201,['3f3793ad-9fe0-41df-86ea-f45835490354'],20,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:15:20.152,Pass,
833,,,,,,,,,,,,,,,,,,1.051974,,,,,,,,,,,,,,d512e8f4-c417-4ba2-8790-01d88250881e,2864,,"[48.8, 59.8]",3895086,60,,,,1.7833631,,Right Foot,,,,"[45.8, 73.7]",,Ground Pass,,14.220057,,,,Omar Haktab Traorè,48959.0,,,,,,2,Regular Play,Eren Sami Dinkçi,67007.0,Right Wing,113,FC Heidenheim,201,['46843449-d193-40c9-8b5d-a47387147c42'],23,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:15:23.209,Pass,
834,,,,,,,,,,,,,,,,,,0.558214,,,,,,,,,,,,,,6c707067-2921-4003-9a55-a7eb5967fa08,2868,,"[47.8, 73.1]",3895086,60,,,,-0.5317241,,Right Foot,,,,"[52.9, 70.1]",,Ground Pass,,5.916925,,Incomplete,,Nikola Dovedan,9201.0,,,,,,2,Regular Play,Omar Haktab Traorè,48959.0,Right Back,113,FC Heidenheim,201,"['eb8ee027-4669-4a1a-acf3-18c02c0cff91', 'ecba3556-2340-4990-a993-341baf75d050']",24,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:15:24.301,Pass,
835,,,,,,,,,,,,,,,,,,1.132648,,,,,,,,,,,,,,995a3523-1f4a-47c7-b0c7-5d2a9af47c82,2873,,"[60.8, 9.2]",3895086,60,,,,3.0079849,,Right Foot,,,,"[42.2, 11.7]",,Ground Pass,,18.76726,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,114,Bayer Leverkusen,904,['281dc45f-557a-4b50-8538-0f1b4985870f'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:26.656,Pass,
836,,,,,,,,,,,,,,,,,,1.945042,,,,,,,,,,,,,,44f2ae7a-fbe3-4b78-8120-8abe69abce70,2880,,"[13.3, 11.9]",3895086,60,,,,1.8456168,,Right Foot,,,,"[5.8, 38.5]",,Ground Pass,,27.637114,,,,Lukáš Hrádecký,8667.0,,,,,Recovery,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,114,Bayer Leverkusen,904,['791bac4e-589c-4fed-817b-f979afb7e808'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:33.021,Pass,
837,,,,,,,,,,,,,,,,,,1.723724,,,,,,,,,,,,,,4cbcff74-52a1-47f3-a365-b33afa8a4b8b,2883,,"[15.9, 42.7]",3895086,60,,,,-0.049221296,,Right Foot,,,,"[36.2, 41.7]",,Ground Pass,,20.324615,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,114,Bayer Leverkusen,904,['fa0fb210-5b74-4814-9cbb-3ae86fdd07ca'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:36.788,Pass,
838,,,,,,,,,,,,,,,,,,2.028565,,,,,,,,,,,,,,bee7905e-c556-4144-b667-b48ca04cc052,2887,,"[52.0, 44.2]",3895086,60,,,,-1.3195171,,Left Foot,,,,"[58.7, 18.1]",,Ground Pass,,26.946243,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,114,Bayer Leverkusen,904,['2cf04299-6c39-4118-b02c-fd8827e09047'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:42.522,Pass,
839,,,,,,,,,,,,,,,,,,1.169491,,,,,,,,,,,,,,dad2250d-64c8-4b48-8b2a-b893949fcfc3,2890,,"[62.5, 17.3]",3895086,60,,,,-0.9808406,,Right Foot,,,,"[70.4, 5.5]",,Ground Pass,,14.200352,,,,Alejandro Grimaldo García,10336.0,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,114,Bayer Leverkusen,904,['eabe0744-0d92-44a3-a90e-aeb691509e9b'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:45.511,Pass,
840,,,,,,,,,,,,,,,,,,0.980433,,,,,,,,,,,,,,0896b34b-19ac-41b7-9cd7-f74a175fe3f6,2893,,"[70.4, 7.0]",3895086,60,,,,2.368389,,Left Foot,,,,"[62.1, 15.1]",,Ground Pass,,11.597413,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,114,Bayer Leverkusen,904,['9b2ab4d9-9819-4b2d-83fd-e66d8b21e072'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:47.317,Pass,
841,,,,,,,,,,,,,,,,,,1.243619,,,,,,,,,,,,,,d776fd1d-0bcf-4d41-99d2-78926f8be925,2896,,"[63.6, 13.4]",3895086,60,,,,1.6028366,,Right Foot,,,,"[63.1, 29.0]",,Ground Pass,,15.60801,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,114,Bayer Leverkusen,904,['3fe228f0-d7b5-427c-b249-29e882856a15'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:49.733,Pass,
842,,,,,,,,,,,,,,,,,,1.344259,,,,,,,,,,,,,,6da2c2e6-fa15-47ea-92d4-3e180b51660f,2899,,"[64.0, 34.0]",3895086,60,,,,1.3145477,,Right Foot,,,,"[70.0, 56.9]",,Ground Pass,,23.672981,,,,Odilon Kossonou,27133.0,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,114,Bayer Leverkusen,904,['dd02ba89-1716-4c2e-8298-1fe480a895c7'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:52.250,Pass,
843,,,,,,,,,,,,,,,,,,1.336479,,,,,,,,,,,,,,8488ee80-27b5-4f9a-85dd-f99ebc276f2a,2902,,"[76.2, 58.6]",3895086,60,,,,0.7620258,,Right Foot,,,,"[95.9, 77.4]",,Ground Pass,,27.231049,,,,Jeremie Frimpong,32712.0,,,,,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,114,Bayer Leverkusen,904,['15e01245-f9c9-4cd9-b011-b1bdd1d33b92'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:55.274,Pass,
844,,,,,,,,,,,,,,,,,,1.164095,,,,,,,,,,,,,,0f83f421-107b-44e0-be12-34dc1a6c18aa,2905,,"[106.6, 69.7]",3895086,61,,,,-2.8180468,,Right Foot,,,,"[89.9, 64.1]",,Ground Pass,,17.613914,,,,Odilon Kossonou,27133.0,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,114,Bayer Leverkusen,904,['94b4b63e-28b6-4a0b-ae48-07896d09f850'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:00.335,Pass,
845,,,,,,,,,,,,,,,,,,1.25226,,,,,,,,,,,,,,5269d17e-6bc5-4ead-924b-70132c0a752e,2910,,"[84.1, 57.3]",3895086,61,,,,-2.894872,,Right Foot,,,,"[70.6, 53.9]",,Ground Pass,,13.921566,,,,Jonathan Tah,8221.0,,,,,Recovery,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,114,Bayer Leverkusen,904,"['145f0744-5e10-4ebe-99cd-eee63a436ddf', '9322438d-83d8-49e5-a273-ca1b2a3d2ee7']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:03.278,Pass,True
846,,,,,,,,,,,,,,,,,,1.051163,,,,,,,,,,,,,,9b93a5eb-8e97-437a-a6d0-b665d6c4f84f,2913,,"[72.1, 52.4]",3895086,61,,,,-1.1602901,,Right Foot,,,,"[80.5, 33.1]",,Ground Pass,,21.048754,,,,Alejandro Grimaldo García,10336.0,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,114,Bayer Leverkusen,904,['2b55dfa6-6d89-42c5-be4d-9536c41b0abd'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:05.781,Pass,
847,,,,,,,,,,,,,,,,,,1.388792,,,,,,,,,,,,,,67c92c83-0d54-4f60-9499-7a4b0cb80441,2916,,"[80.0, 28.2]",3895086,61,,,,-1.1227185,,Left Foot,,,,"[91.2, 4.9]",,Ground Pass,,25.85208,,,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,114,Bayer Leverkusen,904,['71406436-2595-4257-8324-5d17fd1083fd'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:08.206,Pass,
848,,,,,,,,,,,,,,,,,,0.847376,,,,,,,,,,,,,,11767f96-cbcd-4e19-9aa2-54eb50777006,2920,,"[79.2, 15.6]",3895086,61,,,,2.1684325,,Right Foot,,,,"[71.1, 27.5]",,Ground Pass,,14.395138,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,114,Bayer Leverkusen,904,['7bfc8dfa-6e95-46c1-89c9-5cd3ce8b3263'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:13.399,Pass,
849,,,,,,,,,,,,,,,,,,0.599058,,,,,,,,,,,,,,08b00ae0-fab5-4761-835f-22faeaa830ea,2923,,"[71.5, 28.0]",3895086,61,,,,-0.1746722,,Right Foot,,,,"[80.0, 26.5]",,Ground Pass,,8.631338,,,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,114,Bayer Leverkusen,904,['f55e91d1-45f9-44c1-9725-a447b2eb5782'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:15.652,Pass,
850,,,,,,,,,,,,,,,,,,0.953659,,,,,,,,,,,,,,80f5c2a0-ce59-449a-964f-74c969ace022,2925,,"[80.0, 26.5]",3895086,61,,,,2.634494,,Right Foot,,,,"[72.8, 30.5]",,Ground Pass,,8.236505,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,114,Bayer Leverkusen,904,['1ce26bbf-6a1c-400a-9bd2-01b2de8a8030'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:16.251,Pass,
851,,,,,,,,,,,,,,,,,,1.474225,,,,,,,,,,,,,,35edf026-50f1-4233-80ac-202004aab455,2928,,"[78.1, 43.2]",3895086,61,,,,0.85814404,,Right Foot,,,,"[101.0, 69.7]",,Ground Pass,,35.023705,,,,Jeremie Frimpong,32712.0,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,114,Bayer Leverkusen,904,['09ebee5f-5c01-46fc-badc-e3390e599ad0'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:20.463,Pass,
852,,,,,,,,,,,,,,,,,,0.953573,,,,,,,,,,,,,,9c7aecb2-0f51-45f7-bf42-2544267d96eb,2931,,"[101.0, 63.5]",3895086,61,,,,-1.956679,,Right Foot,,,,"[98.4, 57.1]",,Ground Pass,,6.9079666,,,,Odilon Kossonou,27133.0,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,114,Bayer Leverkusen,904,['110ece64-6d94-421e-b97e-9098fe702d72'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:24.429,Pass,
853,,,,,,,,,,,,,,,,,,1.796585,,,,,,,,,,,,,,0e90ca5b-a6c3-4d45-85f8-d0fff98dc78b,2934,,"[97.6, 56.6]",3895086,61,,,,-0.52278906,,Right Foot,,,,"[115.3, 46.4]",,High Pass,,20.428656,,Incomplete,,Jonas Hofmann,8804.0,,,Through Ball,True,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,114,Bayer Leverkusen,904,"['7448d136-7b72-41c1-ad62-7c6ce35da863', 'a07428f4-e638-402a-a715-458c08d0ee5b']",25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:25.779,Pass,
854,,,,,,,,,,,,,,,,,,1.765793,,,,,,,,,,,,,,fe51bbf4-814a-435d-87cc-1809e6dc3f30,2937,,"[10.1, 22.2]",3895086,61,True,,,-0.43240777,,Keeper Arm,,,,"[42.6, 7.2]",,Ground Pass,,35.79455,,,,Jan-Niklas Beste,31310.0,,,,,,2,Regular Play,Kevin Müller,9205.0,Goalkeeper,114,Bayer Leverkusen,904,['70396026-5094-4f79-8bdd-c68de57611b3'],30,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:16:30.050,Pass,
855,,,,,,,,,,,,,,,,,,1.205632,,,,,,,,,,,,,,4ea9dddc-b654-423b-a05f-2a74f60fe61b,2945,,"[78.8, 47.7]",3895086,61,,,,-0.1736712,,Left Foot,,,,"[95.9, 44.7]",,Ground Pass,,17.361164,,Incomplete,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,114,Bayer Leverkusen,904,"['5be0837f-1a22-43d9-a242-4e5b81263af9', '8dac89b5-71ba-4c8d-bc10-13b9cc48488c']",41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:41.156,Pass,
