,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
369,,,,,,,,,,,,,,,,,,1.375326,,,,,,,,,,,,4a678875-8e57-43dc-bb39-b60e7ccf44e2,1250,,,"[64.9, 72.6]",3895052,29,,,,-2.4561315,,Left Foot,,,"[44.6, 56.0]",,Ground Pass,,26.223082,,,,,Jonathan Tah,8221.0,,,,,Free Kick,1,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,52,Bayer Leverkusen,904,['316eeab3-4d3f-4665-af63-233597756eee'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:23.449,Pass,
370,,,,,,,,,,,,,,,,,,1.680199,,,,,,,,,,,,680632d8-95fa-46cc-8109-ad0f5fbc7b5c,1253,,,"[56.0, 44.5]",3895052,29,,,,-1.8978008,,Right Foot,,,"[50.2, 27.4]",,Ground Pass,,18.056854,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,52,Bayer Leverkusen,904,['b01a713f-f5d7-48d4-998c-f589b8decf0a'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:29.429,Pass,
371,,,,,,,,,,,,,,,,,,1.168945,,,,,,,,,,,,c7fd8a99-1975-4c44-a02e-80acbfe26120,1257,,,"[49.8, 27.4]",3895052,29,,,,1.8254969,,Right Foot,,,"[45.4, 44.3]",,Ground Pass,,17.46339,,,,,Jonathan Tah,8221.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,52,Bayer Leverkusen,904,"['46ef8b75-fd65-4d82-8972-76fa480c7aee', '6c811408-4769-42e7-ad97-3eef0c65205c']",32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:32.738,Pass,True
372,,,,,,,,,,,,,,,,,,1.420399,,,,,,,,,,,,7bcc8a96-4107-448a-9eaf-480de84a5f93,1260,,,"[48.4, 55.6]",3895052,29,,,,-0.45454514,,Right Foot,,,"[79.3, 40.5]",,Low Pass,,34.39215,,,,,Victor Okoh Boniface,32289.0,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,52,Bayer Leverkusen,904,['97d32e43-c69d-4c06-b35c-da0a7630d2f2'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:35.422,Pass,
373,,,,,,,,,,,,,,,,,,2.023097,,,,,,,,,,,,9f9b8bab-371d-4d77-ae64-96e9aedc9a75,1265,,,"[86.6, 52.1]",3895052,29,,,,0.6959366,,Left Foot,,,"[103.0, 65.8]",,Ground Pass,,21.369371,,,,,Jeremie Frimpong,32712.0,,,,,,1,From Free Kick,Victor Okoh Boniface,32289.0,Center Forward,52,Bayer Leverkusen,904,['412e67c5-a043-4d56-a2b8-b379e7ebba4f'],41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:41.525,Pass,
374,,,,,,,,,,,,,,,,,,1.678704,,,,,,,,,,,,8be5c961-2e57-4f6b-901b-2ba0e3921312,1268,,,"[109.5, 68.8]",3895052,29,,,,-1.7024251,,Right Foot,True,,"[104.8, 33.3]",,High Pass,,35.809776,,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,52,Bayer Leverkusen,904,['7cd21b27-f447-447d-ac21-0f6cb938e088'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:44.632,Pass,
375,,,,,,,,,,,,,,,,,,1.250586,,,,,,,,,,,,eb881ad5-66eb-4078-941b-2c312d615286,1272,,,"[105.0, 40.1]",3895052,29,,,,1.1659045,,Left Foot,,,"[107.4, 45.7]",,Ground Pass,,6.0926185,,,Incomplete,,Jonas Hofmann,8804.0,,,,,,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,52,Bayer Leverkusen,904,"['0402a161-17dd-4c58-b6f9-b2b56a9a5b22', 'ca2d8c17-0fef-4de5-abd2-254c40f23a89', 'eea5866c-b3a0-423d-b94f-898a1b2b4db3']",47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:47.463,Pass,True
376,,,,,,,,,,,,,,,,,,0.726438,,,,,,,,,,,,0402a161-17dd-4c58-b6f9-b2b56a9a5b22,1275,,,"[12.7, 34.4]",3895052,29,,,,-1.1198599,,Right Foot,,,"[17.3, 24.9]",,Ground Pass,,10.555094,,,,,Timo Werner,5557.0,,,,,Recovery,1,From Free Kick,Willi Orban,8509.0,Left Center Back,52,Bayer Leverkusen,904,"['eb881ad5-66eb-4078-941b-2c312d615286', 'f3679d04-cf8b-49b4-b243-54d4b098bca5']",48,,,,,,,,,,,,,,,,,RB Leipzig,182,00:29:48.714,Pass,
377,,,,,,,,,,,,,,,,,,4.059501,,,,,,,,,,,,546d844a-22d6-4339-9ae0-01bc926c03c0,1279,,,"[19.0, 27.8]",3895052,29,,,,0.39149496,,Right Foot,,,"[64.3, 46.5]",,High Pass,,49.007957,,,Incomplete,,,,,,,,,1,From Free Kick,Timo Werner,5557.0,Left Midfield,52,Bayer Leverkusen,904,['b37e4c1b-f983-42e0-a650-f0a25b9a6de8'],50,,,,,,,,,,,,,,,,,RB Leipzig,182,00:29:50.175,Pass,
378,,,,,,,,,,,,,,,,,,2.517563,,,,,,,,,,,,b37e4c1b-f983-42e0-a650-f0a25b9a6de8,1280,,,"[55.8, 33.6]",3895052,29,,,,-1.4072697,,Head,,,"[59.1, 13.6]",,High Pass,,20.270422,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Recovery,1,From Free Kick,Jonathan Tah,8221.0,Center Back,52,Bayer Leverkusen,904,"['546d844a-22d6-4339-9ae0-01bc926c03c0', '8f226809-3d45-4534-8b93-1fcadbac0b15']",54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:54.235,Pass,
379,,,,,,,,,,,,,,,,,,1.243268,,,,,,,,,,,,5ff0d93f-eeb4-486d-a3d3-1b686e11a4c1,1283,,,"[83.5, 4.7]",3895052,30,,,,1.506713,,Right Foot,,,"[84.7, 23.4]",,Ground Pass,,18.738462,,,,,Jonas Hofmann,8804.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,52,Bayer Leverkusen,904,['895d7e12-52c0-4f14-a1bb-9920648e8384'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:03.522,Pass,
380,,,,,,,,,,,,,,,,,,1.12325,,,,,,,,,,,,698e09f4-ba85-4286-82e8-9e304510aa11,1285,,,"[85.0, 24.8]",3895052,30,,,,3.03462,,Right Foot,,,"[70.1, 26.4]",,Ground Pass,,14.98566,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Right Wing,52,Bayer Leverkusen,904,['a65e200d-3755-449a-97b2-9bf295415912'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:04.765,Pass,
381,,,,,,,,,,,,,,,,,,1.03946,,,,,,,,,,,,a4975ccc-f22d-4834-990d-a6ca5c3f134b,1288,,,"[70.1, 26.4]",3895052,30,,,,-1.1015308,,Right Foot,,,"[77.3, 12.2]",,Ground Pass,,15.921055,,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,52,Bayer Leverkusen,904,['4e886ec2-c6aa-46ac-b741-53596ac0c55f'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:07.437,Pass,
382,,,,,,,,,,,,,,,,,,1.197124,,,,,,,,,,,,01a4284c-5a20-4889-a7bb-afb4d7e8b0e8,1291,,,"[77.9, 9.6]",3895052,30,,,,-0.37930012,,Left Foot,,,"[92.2, 3.9]",,Ground Pass,,15.394155,,,,,Florian Wirtz,40724.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,52,Bayer Leverkusen,904,['603f9d91-a12c-40cc-90b7-c842839a4d21'],9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:09.724,Pass,
383,,,,,,,,,,,,,,,,,,1.017079,,,,,,,,,,,,1ed9a960-6db8-4ead-8af3-bcfd10109167,1294,,,"[92.2, 3.9]",3895052,30,,,,2.5302398,,Right Foot,,,"[81.5, 11.4]",,Ground Pass,,13.0667515,,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Florian Wirtz,40724.0,Left Wing,52,Bayer Leverkusen,904,['b360ebc5-13ea-4690-a4d3-fcd6669221a1'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:12.050,Pass,
384,,,,,,,,,,,,,,,,,,1.120225,,,,,,,,,,,,d2e00e80-b97e-4ad7-aebd-fcfee2e279ed,1297,,,"[81.5, 11.4]",3895052,30,,,,-0.5813802,,Right Foot,,,"[92.0, 4.5]",,Ground Pass,,12.564235,,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,52,Bayer Leverkusen,904,['90a3430f-c5de-4b19-9ab2-be168716a0b4'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:14.605,Pass,
385,,,,,,,,,,,,,,,,,,2.157014,,,,,,,,,,,,f723a0d2-a9e9-47d2-97ba-6d7c227fa6e7,1300,,,"[93.2, 3.1]",3895052,30,,,,2.7527595,,Left Foot,,,"[70.5, 12.4]",,Ground Pass,,24.531204,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,52,Bayer Leverkusen,904,['e2254ea0-3ef6-4ea0-9e47-e5805da3a8c0'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:16.859,Pass,
386,,,,,,,,,,,,,,,,,,0.913364,,,,,,,,,,,,4a551b9a-7923-44b2-849a-f11872553cee,1303,,,"[70.5, 17.4]",3895052,30,,,,0.54756224,,Right Foot,,,"[78.7, 22.4]",,Ground Pass,,9.604166,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,52,Bayer Leverkusen,904,['2d36eb10-a497-4d59-9a5c-742210ed1fc2'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:22.157,Pass,
387,,,,,,,,,,,,,,,,,,0.828823,,,,,,,,,,,,73731430-a130-4ff7-8649-a3dc2389b994,1305,,,"[78.5, 23.6]",3895052,30,,,,-2.4445713,,Left Foot,,,"[69.9, 16.4]",,Ground Pass,,11.21606,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,52,Bayer Leverkusen,904,['9ca96905-b8d0-44a7-89aa-7fa8eea8f6a1'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:23.071,Pass,
388,,,,,,,,,,,,,,,,,,0.860901,,,,,,,,,,,,72069b5f-2974-4ccf-8ccb-d00005162a9b,1308,,,"[70.5, 17.4]",3895052,30,,,,-0.21866895,,Right Foot,,,"[85.8, 14.0]",,Ground Pass,,15.673225,,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,52,Bayer Leverkusen,904,['01307fdf-93ec-4157-b5d5-961ef190d054'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:24.380,Pass,
389,,,,,,,,,,,,,,,,,,0.66619,,,,,,,,,,,,da38906a-9828-4d28-996a-3eb0441883d6,1311,,,"[85.6, 14.4]",3895052,30,,,,2.2556176,,Left Foot,,,"[80.7, 20.4]",,Ground Pass,,7.746612,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,52,Bayer Leverkusen,904,['b31a2086-db6e-4917-8862-3d866dea77f4'],25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:25.423,Pass,
390,,,,,,,,,,,,,,,,,,2.49658,,,,,,,,,,,,e446e514-5687-466f-bf91-a809ec6cca2f,1313,,,"[81.5, 21.6]",3895052,30,,,,-1.4909663,,Right Foot,,,"[82.9, 4.1]",,Ground Pass,,17.55591,,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,52,Bayer Leverkusen,904,['d24fbac1-a87a-4697-9562-da383970f768'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:26.089,Pass,
391,,,,,,,,,,,,,,,,,,1.495211,,,,,,,,,,,,11188c86-3631-4344-b080-f5dbe4ad3723,1315,,,"[84.1, 5.7]",3895052,30,,,,2.4342961,,Right Foot,,,"[77.9, 11.0]",,Ground Pass,,8.156592,,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,52,Bayer Leverkusen,904,['3cb4d6fa-84eb-4f56-ad6f-50ad5d4c68fa'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:28.586,Pass,
392,,,,,,,,,,,,,,,,,,1.374167,,,,,,,,,,,,72e5befa-6ad7-4c83-834f-b9d118b602f5,1319,,,"[76.5, 12.2]",3895052,30,,,,1.8043946,,Left Foot,,,"[69.1, 43.3]",,Ground Pass,,31.968266,,,,,Jonathan Tah,8221.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,52,Bayer Leverkusen,904,"['6a1b27a9-9d68-4983-93a7-0f83dd20f109', 'aa4983b5-4b78-4d0a-98a7-a773125dec2d']",33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:33.514,Pass,True
393,,,,,,,,,,,,,,,,,,1.60701,,,,,,,,,,,,3fb422f3-f191-4338-87d3-2a298228147a,1322,,,"[71.5, 48.1]",3895052,30,,,,0.70743155,,Right Foot,,,"[92.2, 65.8]",,Ground Pass,,27.235638,,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,52,Bayer Leverkusen,904,"['581acd88-4ac2-4766-aa00-28e00cfaa627', '8d6ff6dd-9a43-45eb-9b1a-db8ce1a156e3']",36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:36.281,Pass,
394,,,,,,,,,,,,,,,,,,0.947132,,,,,,,,,,,,f829fd97-0c07-4240-a7b5-761a63f20c96,1327,,,"[34.1, 8.5]",3895052,30,,,,0.88214165,,Left Foot,,,"[44.8, 21.5]",,Ground Pass,,16.837162,,,,,Ikoma Loïs Openda,16275.0,,,,,,1,Regular Play,David Raum,12034.0,Left Back,53,RB Leipzig,182,"['10c1499b-b0ad-44e9-a510-1ccb69077ab9', '181c8385-6e5d-4151-93ff-0f8cc9be29ea']",39,,,,,,,,,,,,,,,,,RB Leipzig,182,00:30:39.124,Pass,True
395,,,,,,,,,,,,,,,,,,1.218832,,,,,,,,,,,,bbe922d3-9ff5-4efe-b81d-56cedecb2eb1,1330,,,"[39.0, 25.5]",3895052,30,,,,3.1073203,,Right Foot,,,"[21.5, 26.1]",,Ground Pass,,17.510283,,,,,Willi Orban,8509.0,,,,,,1,Regular Play,Ikoma Loïs Openda,16275.0,Right Center Forward,53,RB Leipzig,182,['63279850-35fa-44c9-858c-98e3ae624012'],43,,,,,,,,,,,,,,,,,RB Leipzig,182,00:30:43.775,Pass,
396,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,ec46dd96-e009-4980-892c-0c43c0d9a37c,1333,,,"[20.1, 27.8]",3895052,30,,,,2.294034,,Right Foot,,,"[8.8, 40.6]",,Ground Pass,,17.07425,,,,,Janis Blaswich,15155.0,,,,,,1,Regular Play,Willi Orban,8509.0,Left Center Back,53,RB Leipzig,182,['4c350de5-4466-42f3-9ff2-ebc3f4966cb1'],46,,,,,,,,,,,,,,,,,RB Leipzig,182,00:30:46.734,Pass,
397,,,,,,,,,,,,,,,,,,0.737556,,,,,,,,,,,,c4267705-9517-4871-a2ee-a52da327d5ce,1336,,,"[7.6, 44.8]",3895052,30,,,,1.4014926,,Left Foot,,,"[9.6, 56.5]",,Ground Pass,,11.869709,,,,,Mohamed Simakan,30360.0,,,,,,1,Regular Play,Janis Blaswich,15155.0,Goalkeeper,53,RB Leipzig,182,['1108a3be-42bd-47f6-aaae-757bb916342f'],51,,,,,,,,,,,,,,,,,RB Leipzig,182,00:30:51.628,Pass,
398,,,,,,,,,,,,,,,,,,1.038076,,,,,,,,,,,,3deca476-c6a9-4126-a05c-e943067875e4,1339,,,"[10.8, 59.7]",3895052,30,,,,-1.9766852,,Right Foot,,,"[5.6, 47.6]",,Ground Pass,,13.170042,,,,,Janis Blaswich,15155.0,,,,,,1,Regular Play,Mohamed Simakan,30360.0,Right Center Back,53,RB Leipzig,182,['52a47ffe-8d4f-4bbd-be71-fda89f1dc203'],54,,,,,,,,,,,,,,,,,RB Leipzig,182,00:30:54.183,Pass,
399,,,,,,,,,,,,,,,,,,1.626094,,,,,,,,,,,,6de27aba-fa2a-417c-bf42-11091f2a4742,1342,,,"[6.2, 45.8]",3895052,30,,,,-1.5146306,,Right Foot,,,"[7.6, 20.9]",,Ground Pass,,24.939327,,,,,Willi Orban,8509.0,,,,,,1,Regular Play,Janis Blaswich,15155.0,Goalkeeper,53,RB Leipzig,182,['0860ccd8-d112-48ab-bb20-51573f6ca96d'],57,,,,,,,,,,,,,,,,,RB Leipzig,182,00:30:57.168,Pass,
400,,,,,,,,,,,,,,,,,,1.719999,,,,,,,,,,,,627d0450-1390-47c9-a03d-7ce60af371f1,1345,,,"[10.8, 12.7]",3895052,31,,,,1.8604532,,Left Foot,,,"[3.2, 38.2]",,Ground Pass,,26.608458,,,,,Janis Blaswich,15155.0,,,,,,1,Regular Play,Willi Orban,8509.0,Left Center Back,53,RB Leipzig,182,['4e2370a3-ef1b-4f15-b24d-029bb997dff7'],0,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:00.361,Pass,
401,,,,,,,,,,,,,,,,,,1.052702,,,,,,,,,,,,42a2f918-898d-4de1-acb1-5dcc74ef4d59,1348,,,"[8.2, 36.6]",3895052,31,,,,1.6126567,,Left Foot,,,"[7.4, 55.7]",,Ground Pass,,19.116747,,,,,Mohamed Simakan,30360.0,,,,,,1,Regular Play,Janis Blaswich,15155.0,Goalkeeper,53,RB Leipzig,182,['fc109ab0-38ef-46f6-bcf2-011b2e52808f'],6,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:06.022,Pass,
402,,,,,,,,,,,,,,,,,,0.951314,,,,,,,,,,,,449e1f8a-452f-4b0d-94a5-a7115da70ae1,1351,,,"[7.2, 58.3]",3895052,31,,,,-1.795143,,Right Foot,,,"[3.8, 43.4]",,Ground Pass,,15.282997,,,,,Janis Blaswich,15155.0,,,,,,1,Regular Play,Mohamed Simakan,30360.0,Right Center Back,53,RB Leipzig,182,['06404bcf-0a73-47ed-88c9-0b7e1a38e57b'],9,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:09.182,Pass,
403,,,,,,,,,,,,,,,,,,0.910783,,,,,,,,,,,,805930c8-3094-400f-ab17-d2f50b5b2efc,1354,,,"[7.2, 40.4]",3895052,31,,,,1.5453241,,Left Foot,,,"[7.6, 56.1]",,Ground Pass,,15.705094,,,,,Mohamed Simakan,30360.0,,,,,,1,Regular Play,Janis Blaswich,15155.0,Goalkeeper,53,RB Leipzig,182,['10920caa-fb02-450d-a2e3-7eb71089e357'],15,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:15.997,Pass,
404,,,,,,,,,,,,,,,,,,1.299846,,,,,,,,,,,,471492a1-2b32-4e64-a3e5-76e4bc507d8e,1357,,,"[7.6, 57.1]",3895052,31,,,,-1.7909456,,Right Foot,,,"[4.4, 42.8]",,Ground Pass,,14.653668,,,,,Janis Blaswich,15155.0,,,,,,1,Regular Play,Mohamed Simakan,30360.0,Right Center Back,53,RB Leipzig,182,['e7a02fee-2e33-466b-92e1-c261f160311f'],17,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:17.508,Pass,
405,,,,,,,,,,,,,,,,,,1.428462,,,,,,,,,,,,0064eca1-fba6-4380-b26c-cfde6828e5b5,1360,,,"[6.6, 39.4]",3895052,31,,,,-1.4469203,,Right Foot,,,"[9.8, 13.7]",,Ground Pass,,25.898455,,,,,Willi Orban,8509.0,,,,,,1,Regular Play,Janis Blaswich,15155.0,Goalkeeper,53,RB Leipzig,182,['67d7593b-449d-47ce-9f80-9f9f676ddd64'],20,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:20.393,Pass,
406,,,,,,,,,,,,,,,,,,0.959999,,,,,,,,,,,,62c9246b-d340-4661-b9a0-9a81e257de74,1363,,,"[14.9, 12.5]",3895052,31,,,,1.9706274,,Right Foot,,,"[4.8, 36.4]",,Ground Pass,,25.946484,,,,,Janis Blaswich,15155.0,,,,,,1,Regular Play,Willi Orban,8509.0,Left Center Back,53,RB Leipzig,182,['5bf381ef-b45f-4d84-9a52-8b0fee0079e9'],24,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:24.675,Pass,
407,,,,,,,,,,,,,,,,,,2.056585,,,,,,,,,,,,140c653a-e218-47be-8b5a-e3e03a50de3b,1366,,,"[8.4, 37.0]",3895052,31,,,,-1.1085835,,Right Foot,,,"[22.3, 9.1]",,Ground Pass,,31.17082,,,,,David Raum,12034.0,,,,,,1,Regular Play,Janis Blaswich,15155.0,Goalkeeper,53,RB Leipzig,182,['7e80a90f-acee-4e12-adb1-7cce4466ad06'],31,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:31.831,Pass,
408,,,,,,,,,,,,,,,,,,0.121282,,,,,,,,,,,,7d44cecc-4a0f-49aa-a3dc-52c660938913,1369,,,"[19.9, 8.3]",3895052,31,,,,-0.5404195,,Left Foot,,,"[22.9, 6.5]",,Low Pass,,3.4985712,,,Incomplete,,,,,,,,,1,Regular Play,David Raum,12034.0,Left Back,53,RB Leipzig,182,['0301e64d-e7df-4f67-a7f9-97bdcc914087'],34,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:34.308,Pass,
409,,,,,,,,,,,,,,,,,,0.977981,,,,,,,,,,,,48515532-d590-4e05-9bb1-d20eba84e220,1371,,,"[27.1, 0.1]",3895052,31,,,,0.8139618,,,,,"[33.9, 7.3]",,Low Pass,,9.903535,,,,,Daniel Olmo Carvajal,16532.0,,,,,Throw-in,1,From Throw In,David Raum,12034.0,Left Back,54,RB Leipzig,182,['8cf8b68a-6743-47d9-9fba-a48946e3be4d'],52,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:52.697,Pass,
410,,,,,,,,,,,,,,,,,,0.80103,,,,,,,,,,,,6f2cb084-1b44-44b3-bbd0-970606ad302e,1375,,,"[32.9, 8.1]",3895052,31,,,,-2.987274,,Right Foot,,,"[23.9, 6.7]",,Low Pass,,9.108238,,,,,David Raum,12034.0,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Center Forward,54,RB Leipzig,182,['6e3e214e-eeed-41ec-8c5d-caa9eaa7ddce'],53,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:53.715,Pass,
411,,,,,,,,,,,,,,,,,,2.843559,,,,,,,,,,,,4fc61c82-83ac-46b4-b245-ee1e1151b361,1378,,,"[24.7, 6.1]",3895052,31,,,,1.3890778,,Left Foot,,,"[35.1, 62.7]",,High Pass,,57.547546,,,Incomplete,,,,,True,,,,1,From Throw In,David Raum,12034.0,Left Back,54,RB Leipzig,182,['2acb7165-b681-4ae6-b790-08bf80e03d5b'],54,,,,,,,,,,,,,,,,,RB Leipzig,182,00:31:54.636,Pass,
412,,,,,,,,,,,,,,,,,,2.687774,,,,,,,,,,,,6e5455d8-cdd6-4c43-b593-b3a35a125d00,1382,,,"[89.8, 4.9]",3895052,32,,,,2.9102542,,Right Foot,,,"[67.3, 10.2]",,Ground Pass,,23.115795,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,55,Bayer Leverkusen,904,"['2cc9c611-d7c7-451f-8f75-8adb3782d354', '9821bf76-a646-4f73-b18b-91073a216590']",0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:00.797,Pass,True
413,,,,,,,,,,,,,,,,,,1.039804,,,,,,,,,,,,7b7832f0-b65c-4110-98f8-b5a62cc9a3a7,1385,,,"[68.1, 8.2]",3895052,32,,,,1.1695676,,Right Foot,,,"[70.9, 14.8]",,Ground Pass,,7.169379,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,55,Bayer Leverkusen,904,['e5416184-dae5-4a67-90f7-2f915a978181'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:04.617,Pass,
414,,,,,,,,,,,,,,,,,,1.16048,,,,,,,,,,,,f47fbf3a-83e7-4ab3-98ae-355c6fc1e6e2,1388,,,"[70.5, 17.0]",3895052,32,,,,0.7462026,,Right Foot,,,"[86.4, 31.7]",,Ground Pass,,21.654099,,,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,55,Bayer Leverkusen,904,['51415178-5563-45d8-bfc5-970c336ab4cc'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:07.501,Pass,
415,,,,,,,,,,,,,,,,,,0.816044,,,,,,,,,,,,98ff3a88-9b4f-488a-b428-2f2f17223f9e,1391,,,"[86.4, 34.7]",3895052,32,,,,-2.3797195,,Right Foot,,,"[77.7, 26.4]",,Ground Pass,,12.024142,,,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Wing,55,Bayer Leverkusen,904,"['243d3721-4ce1-42a4-a54f-1be01d161603', 'd81123d7-7599-4866-a582-f4d3873effb4']",8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:08.661,Pass,True
416,,,,,,,,,,,,,,,,,,1.334252,,,,,,,,,,,,9bcecc91-e045-4190-9215-2338019f1362,1395,,,"[75.3, 29.0]",3895052,32,,,,2.3509035,,Right Foot,,,"[65.9, 38.5]",,Ground Pass,,13.364505,,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,55,Bayer Leverkusen,904,"['6c9b7bc4-8f0b-4f73-98da-cd75d9a418dd', '764422ec-ea5f-4133-b635-2e0df55714a9']",10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:10.073,Pass,True
